pso_400_0.5_0.1_1.8,Suite("b'bbob'", "b''", "b'function_indices:1 dimensions:10 instance_indices:1'") with 1 problem in dimension 10=10,2019-12-09 04:33:00.336429
solver, problem_id, start_time, spent_time, spent_nfe, max_nfe, fitness
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:19.537989,0:00:03.411314,100000,100000.0,79.49269020104819
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:22.949368,0:00:03.429756,100000,100000.0,79.50042255558634
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:26.379193,0:00:03.666207,100000,100000.0,79.49093046262898
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:30.045471,0:00:03.569936,100000,100000.0,79.48897621247947
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:33.616063,0:00:03.438546,100000,100000.0,79.48558276166244
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:37.054668,0:00:03.595030,100000,100000.0,79.49308944593466
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:40.649764,0:00:03.694884,100000,100000.0,79.48675753142943
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:44.344718,0:00:03.395221,100000,100000.0,79.48997111526022
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:47.740007,0:00:03.513979,100000,100000.0,79.49488029590691
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:51.254047,0:00:03.434466,100000,100000.0,79.49776950745023
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:54.688581,0:00:03.408145,100000,100000.0,79.49022717312918
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:58.096795,0:00:03.624644,100000,100000.0,79.49481970000818
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:01.721497,0:00:03.366368,100000,100000.0,79.4928565102474
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:05.087932,0:00:03.525800,100000,100000.0,79.4911899397285
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:08.613797,0:00:03.525493,100000,100000.0,79.49141676566305
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:12.139356,0:00:03.474995,100000,100000.0,79.49365489595777
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:15.614408,0:00:03.406346,100000,100000.0,79.4877479185576
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:19.020821,0:00:03.436696,100000,100000.0,79.49721574771081
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:22.457595,0:00:03.684262,100000,100000.0,79.48648899776842
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:26.142060,0:00:03.608519,100000,100000.0,79.489760828868
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:29.750647,0:00:03.805466,100000,100000.0,79.48861829247652
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:33.556179,0:00:03.593310,100000,100000.0,79.48988321588196
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:37.149558,0:00:03.802777,100000,100000.0,79.48972050728666
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:40.952403,0:00:03.515037,100000,100000.0,79.49195518738296
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:44.467505,0:00:03.375293,100000,100000.0,79.4930284341558
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:47.842862,0:00:03.570935,100000,100000.0,79.49365193576512
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:51.413875,0:00:03.370664,100000,100000.0,79.48682274909673
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:54.784657,0:00:03.427888,100000,100000.0,79.48460065422488
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:45:58.212603,0:00:03.527525,100000,100000.0,79.48587999360892
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:01.740202,0:00:03.465379,100000,100000.0,79.49139448552164
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:05.205648,0:00:03.646316,100000,100000.0,79.49689051895986
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:08.852032,0:00:03.626893,100000,100000.0,79.48796521179169
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:12.478986,0:00:03.740462,100000,100000.0,79.49262947749554
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:16.219509,0:00:03.752589,100000,100000.0,79.49698918904049
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:19.972165,0:00:03.795280,100000,100000.0,79.49796315671261
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:23.767500,0:00:03.636531,100000,100000.0,79.50548427684208
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:27.404091,0:00:03.936920,100000,100000.0,79.49011024942104
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:31.341082,0:00:03.780316,100000,100000.0,79.48385547282702
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:35.121457,0:00:03.766348,100000,100000.0,79.48820223396125
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:38.887889,0:00:03.615093,100000,100000.0,79.48646974742564
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:42.503045,0:00:03.583624,100000,100000.0,79.4953168646715
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:46.086737,0:00:03.929362,100000,100000.0,79.4921698144524
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:50.016166,0:00:03.615859,100000,100000.0,79.49042660372628
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:53.632083,0:00:03.658438,100000,100000.0,79.48514787407221
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:46:57.291325,0:00:03.654982,100000,100000.0,79.4886874784967
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:00.946373,0:00:03.724746,100000,100000.0,79.49337982151692
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:04.671187,0:00:03.544324,100000,100000.0,79.49324725888728
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:08.215575,0:00:03.605378,100000,100000.0,79.48838838204145
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:11.821011,0:00:03.782367,100000,100000.0,79.49533856257288
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:15.603624,0:00:03.748760,100000,100000.0,79.48805586410761
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:19.352457,0:00:03.523793,100000,100000.0,79.4895671297103
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:22.876314,0:00:03.593206,100000,100000.0,79.49429046693905
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:26.469586,0:00:03.758814,100000,100000.0,79.48826943718592
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:30.228457,0:00:03.762777,100000,100000.0,79.49147233855679
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:33.991303,0:00:03.676478,100000,100000.0,79.49895696914759
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:37.667846,0:00:03.756531,100000,100000.0,79.49053232334914
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:41.424443,0:00:03.477121,100000,100000.0,79.49634666037996
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:44.901625,0:00:03.558746,100000,100000.0,79.49250088752322
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:48.460429,0:00:03.700757,100000,100000.0,79.49204742165905
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:52.161253,0:00:03.470502,100000,100000.0,79.49260444876218
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:55.631823,0:00:03.728631,100000,100000.0,79.4882298537623
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:47:59.360526,0:00:03.747471,100000,100000.0,79.49443014421156
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:03.108085,0:00:03.409646,100000,100000.0,79.4896523486565
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:06.517794,0:00:03.690553,100000,100000.0,79.49646457144944
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:10.208411,0:00:03.727588,100000,100000.0,79.49752129356963
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:13.936062,0:00:03.591926,100000,100000.0,79.48646428235811
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:17.528050,0:00:03.615059,100000,100000.0,79.48692532378479
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:21.143173,0:00:03.685108,100000,100000.0,79.48667412844411
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:24.828332,0:00:03.796884,100000,100000.0,79.48722129253954
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:28.625277,0:00:03.528696,100000,100000.0,79.49223695889472
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:32.154038,0:00:03.662691,100000,100000.0,79.49791858293112
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:35.816806,0:00:03.702857,100000,100000.0,79.48656915641239
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:39.519731,0:00:03.845598,100000,100000.0,79.49655129194414
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:43.365398,0:00:03.673694,100000,100000.0,79.4938811150791
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:47.039185,0:00:03.554268,100000,100000.0,79.49344120081378
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:50.593523,0:00:03.476094,100000,100000.0,79.49419663075766
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:54.069683,0:00:03.724702,100000,100000.0,79.49211295055164
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:48:57.794443,0:00:03.525438,100000,100000.0,79.49499764560422
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:49:01.319952,0:00:03.753717,100000,100000.0,79.48412987522764
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:49:05.073831,0:00:03.462234,100000,100000.0,79.48958456548041
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:49:08.536130,0:00:03.635454,100000,100000.0,79.49320406454468
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:49:12.171651,0:00:03.456617,100000,100000.0,79.49190351073413
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:49:15.628336,0:00:03.735328,100000,100000.0,79.49459369701829
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:49:19.363730,0:00:03.602732,100000,100000.0,79.48730126477489
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:49:22.966580,0:00:03.755282,100000,100000.0,79.48615697109511
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:49:26.721928,0:00:03.687687,100000,100000.0,79.4986154489728
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:49:30.409692,0:00:03.559556,100000,100000.0,79.48381116406391
pso_400_0.5_0.1_1.8,79.48362216685173,Suite("b'bbob'", "b''", "b'function_indices:1 dimensions:10 instance_indices:1'") with 1 problem in dimension 10=10,2019-12-09 04:49:33.969411
